Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids
13434,29/06/2017,Hudaydah,Al-Khawkhah,Al-Kadah village,Unknown,Unknown,Unknown,17,1
13435,29/06/2017,Marib,Sirwah,"Al-Ahmar mountain, Al-Mukhaddarah, Al-Rabi'ah valley, Marthad mountain",Pro-Houthi forces,Military_Security_Target,Forces,unkn,11+
13436,29/06/2017,Shabwa,Bayhan,Naqil Mablaqah,A military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,1
13437,29/06/2017,Shabwa,Bayhan,Naqil Mablaqah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1
13438,29/06/2017,Taiz,Maqbanah,Al-Kamb,Unknown,Unknown,Unknown,14,6
13439,29/06/2017,Taiz,Al-Ma'afir,Al-Kadhah,Residential Area,Civilian,Residential Area,16,1
13440,29/06/2017,Taiz,Maqbanah,Al-Bahoul,Pro-Houthi forces,Military_Security_Target,Forces,unkn,6
13441,29/06/2017,Taiz,Maqbanah,Al-Barah,Weapons storage,Military_Security_Target,Weapon Storage,unkn,-
13442,29/06/2017,Taiz,Maqbanah,"Hawas, Maqbaah junction",Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,2
13443,29/06/2017,Taiz,Maqbanah,Al-Barah,Checkpoint,Military_Security_Target,Checkpoints,21,1
13444,30/06/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,8
13445,30/06/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,8
13446,30/06/2017,Hajja,Abs,Al-Jar,Farms,Economic_infrastructure,Farms,21,2
13447,30/06/2017,Marib,Sirwah,Al-Warkhah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13448,30/06/2017,Saada,Al-Safra'a,Mudhab,Unknown,Unknown,Unknown,5,2
13449,30/06/2017,Saada,Razih,Burkan,Civilian's vehicle,Civilian,Vehicle/Bus,7,2
13450,30/06/2017,Saada,Shada'a,-,Unknown,Unknown,Unknown,8,2
13451,30/06/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,21,4
13452,30/06/2017,Saada,Razih,Bani Sayah,Main road,Infrastructure,Transport,21,1
13453,30/06/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,8
13454,30/06/2017,Taiz,Maqbanah,"A-Barah, Al-Kamb",Unknown,Unknown,Unknown,unkn,5
13455,1/7/17,Sanaa,Bani Hushaysh,Saref,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2
13456,1/7/17,Sanaa,Nihm,"Bani Bariq, Al-Safih",Pro-Houthi forces,Military_Security_Target,Forces,10,4
13457,1/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,21,1
13458,1/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,24,2
13459,1/7/17,Marib,Sirwah,Haylan mountain,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,2
13460,1/7/17,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,21,4
13461,1/7/17,Saada,Shada'a,-,Unknown,Unknown,Unknown,21,2
13462,1/7/17,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,21,1
13463,2/7/17,Sanaa,Nihm,-,Pro-Houthi sites,Military_Security_Target,Military Site,16,1
13464,2/7/17,Sanaa,Nihm,"Al-Kuhl mountain, Bani Bariq",Pro-Houthi forces,Military_Security_Target,Forces,24,2
13465,2/7/17,Sanaa,Bani Matar,Ayban mountain,Pro-Houthi sites,Military_Security_Target,Military Site,24,3
13466,2/7/17,Sanaa,Bani Matar,Dhufar mountain,Weapons storage,Military_Security_Target,Weapon Storage,24,7
13467,2/7/17,Hajja,Harad,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,5
13468,2/7/17,Hajja,Midi,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4
13469,2/7/17,Hudaydah,Kamaran,Kamaran Island,Water Desalination Plant,Economic_infrastructure,Water & Electricity,14,3
13470,2/7/17,Jawf,Al-Maton,Bait Al-Wirash,Al-Wirash farms,Economic_infrastructure,Farms,unkn,1
13471,2/7/17,Jawf,Al-Maton,-,Al-Wirash farms,Economic_infrastructure,Farms,9,3
13472,2/7/17,Marib,Sirwah,Al-Rawabi,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,2
13473,2/7/17,Marib,Sirwah,"Al-Rabi'ah, Haylan, Al-Mukhaddarah",Pro-Houthi forces,Military_Security_Target,Forces,23,6
13474,2/7/17,Marib,Sirwah,-,Sirwah market,Civilian,Market Place,23,6
13475,2/7/17,Saada,Saqain,Bani Ghurban,Badu,Civilian,Residential Area,17,4
13476,2/7/17,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,1
13477,2/7/17,Taiz,Mawza,Al-Qumari village,Residential area,Civilian,Residential Area,unkn,2
13478,3/7/17,Sanaa,Bani Matar,Dhufar mountain,Unknown,Unknown,Unknown,2,4
13479,3/7/17,Sanaa,Bani Matar,Dhufar mountain,Unknown,Unknown,Unknown,5,4
13480,3/7/17,Sanaa,Bani Matar,Ayban mountain,Unknown,Unknown,Unknown,14,4
13481,3/7/17,Sanaa,Nihm,Bani Bariq,Farms,Economic_infrastructure,Farms,19,1
13482,3/7/17,Amran,Harf Sufyan,Al-Aswad mountain,29th Mechanized Infantry Brigade (Giants brigade),Military_Security_Target,Military Site,18,4
13483,3/7/17,Amran,Harf Sufyan,Al-Ablah valley,Unknown,Unknown,Unknown,18,3
13484,3/7/17,Hajja,Harad,-,Weapons storage,Military_Security_Target,Weapon Storage,unkn,3
13485,3/7/17,Hajja,Midi,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,3
13486,3/7/17,Hajja,Abs,-,Al-Raymi farm ,Economic_infrastructure,Farms,unkn,-
13487,3/7/17,Hudaydah,Al-Khawkhah,Al-Kadah,Unknown,Unknown,Unknown,18,1
13488,3/7/17,Hudaydah,Al-Luhaiyah,-,Unknown,Unknown,Unknown,20,2
13489,3/7/17,Jawf,Al-Maton,Bait Al-Wirash,Al-Wirash farms,Economic_infrastructure,Farms,13,2
13490,3/7/17,Marib,Sirwah,Al-Dhaiq,Pro-Houthi forces,Military_Security_Target,Forces,23,2
13491,3/7/17,Marib,Sirwah,"Habab valley, east and west of Sirwah maerkt",Unknown,Unknown,Unknown,23,7
13492,3/7/17,Taiz,Maqbanah,Al-Barah,Market,Civilian,Market Place,12,1
13493,3/7/17,Taiz,Al-Mukha,Al-Halabiyah village,Civilian's house,Civilian,Residential Area,12,1
13494,4/7/17,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,14,1
13495,4/7/17,Hajja,Abs,Al-Jar,Farms,Economic_infrastructure,Farms,15,1
13496,4/7/17,Hajja,Harad,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5
13497,4/7/17,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,4
13498,4/7/17,Hudaydah,Kamaran,Kamaran Island,Water Desalination Plant,Economic_infrastructure,Water & Electricity,14,1
13499,4/7/17,Hudaydah,Hays,-,Hays - Al-Khawkhah road,Infrastructure,Transport,14,1
13500,4/7/17,Jawf,Kharab Al-Marashi,Al-Kaid,Badu tents,Civilian,Residential Area,20,4
13501,4/7/17,Marib,Sirwah,"Marthad mountain, Haylan mountain, Al-Rabi'ah valley",Pro-Houthi forces,Military_Security_Target,Forces,unkn,5
13502,4/7/17,Saada,Sa'ada,The City,Unknown,Unknown,Unknown,14,1
13503,4/7/17,Saada,Shada'a,The City,Unknown,Unknown,Unknown,14,1
13504,4/7/17,Saada,Shada'a,-,Unknown,Unknown,Unknown,21,1
13505,4/7/17,Saada,Kitaf Wa Al-Boqe'e,Rushahah,Unknown,Unknown,Unknown,21,1
13506,4/7/17,Saada,Baqim,-,Unknown,Unknown,Unknown,21,1
13507,4/7/17,Taiz,Maqbanah,Al-Kamb,Pro-Houthi forces,Military_Security_Target,Forces,14,1
13508,4/7/17,Taiz,Mawza,South-East Mawza,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,3
13509,4/7/17,Taiz,Maqbanah,-,Unknown,Unknown,Unknown,15,6
13510,4/7/17,Taiz,Dhubab,Al-Omary,Al-Omary Schools,Educational_Facility,School,unkn,3
13511,5/7/17,Sanaa,Bani Matar,Ayban mountain,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2
13512,5/7/17,Sanaa,Bani Matar,Ayban mountain,Telecommunications towers,Infrastructure,Communication,10,1
13513,5/7/17,Sanaa,Al-Haymah Al-Kharijiyah,Siham valley,Farms,Economic_infrastructure,Farms,12,6
13514,5/7/17,Sanaa,Al-Haymah Al-Kharijiyah,Siham valley,Farms,Economic_infrastructure,Farms,19,7
13515,5/7/17,Sanaa,Nihm,-,Unknown,Unknown,Unknown,21,2
13516,5/7/17,Dhamar,Dhawran Ans,Bani Swaid,Pro-Houthi sites,Military_Security_Target,Military Site,20,10
13517,5/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,19,3
13518,5/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,19,3
13519,5/7/17,Marib,Sirwah,Al-Mukhaddarah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13520,5/7/17,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,15,3
13521,5/7/17,Saada,Kitaf Wa Al-Boqe'e,Al-Emarah,Unknown,Unknown,Unknown,unkn,2
13522,5/7/17,Shabwa,Asilan,-,Civilian's house,Civilian,Residential Area,20,1
13523,5/7/17,Taiz,Maqbanah,Al-Barah,Unknown,Unknown,Unknown,15,2+
13524,5/7/17,Taiz,Al-Wazi'iyah,-,Al-Wazi'iyah road,Infrastructure,Transport,15,2+
13525,5/7/17,Taiz,Al-Wazi'iyah,Al-Wazi'iyah junction,Unknown,Unknown,Unknown,15,2+
13526,6/7/17,Sanaa,Nihm,Kuhl mountain,Pro-Houthi sites,Military_Security_Target,Military Site,22,2
13527,6/7/17,Amran,Harf Sufyan,Al-Ablah valley,29th Mechanized Infantry Brigade (Giants brigade),Military_Security_Target,Military Site,unkn,-
13528,6/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,2
13529,6/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2
13530,6/7/17,Hudaydah,Al-Luhaiyah,-,Technical Institute,Educational_Facility,Institute,10,4
13531,6/7/17,Marib,Sirwah,Bani Jabr,Pro-Houthi forces,Military_Security_Target,Forces,4,5
13532,6/7/17,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,16,5
13533,6/7/17,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Pro-Houthi forces,Military_Security_Target,Forces,16,1
13534,6/7/17,Taiz,Al-Mukha,South of Al-Kadihah,Unknown,Unknown,Unknown,4,1
13535,6/7/17,Taiz,Maqbanah,Al-Barah,Market,Civilian,Market Place,12,4
13536,6/7/17,Taiz,Al-Wazi'iyah,Al-Hadharah,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),12,1
13537,7/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3
13538,7/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,3
13539,7/7/17,Hudaydah,Kamaran,Kamaran Island,Weapons boats,Military_Security_Target,Boat,unkn,-
13540,7/7/17,Hudaydah,Al-Marawi'ah,North of the district,Unknown,Unknown,Unknown,11,-
13541,7/7/17,Hudaydah,Al-Tuhayat,-,Chicken farm,Economic_infrastructure,Farms,13,3
13542,7/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,2,2
13543,7/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,13,1
13544,7/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,24,1
13545,7/7/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,22,1
13546,7/7/17,Taiz,Mawza,-,Unknown,Unknown,Unknown,2,1
13547,7/7/17,Taiz,Al-Mukha,East of the district,Unknown,Unknown,Unknown,unkn,1
13548,8/7/17,Sanaa,Nihm,-,Pro-Houthi forces,Military_Security_Target,Forces,15,2
13549,8/7/17,Amran,Harf Sufyan,-,Unknown,Unknown,Unknown,12,6
13550,8/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,2
13551,8/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2
13552,8/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,12,1
13553,8/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,22,1
13554,8/7/17,Lahj,Al-Qubaytah,Kahboub,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1
13555,8/7/17,Marib,Sirwah,-,Al-Zighn military site,Military_Security_Target,Military Site,unkn,-
13556,8/7/17,Marib,Sirwah,Nearb Al-Dhaiq valley,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-
13557,8/7/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,13,1
13558,8/7/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,22,2
13559,8/7/17,Saada,Sa'ada,The City,Unknown,Unknown,Unknown,12,1
13560,8/7/17,Saada,Sa'ada,The City,Pro-Houthi forces,Military_Security_Target,Forces,12,2
13561,8/7/17,Saada,Shada'a,-,Unknown,Unknown,Unknown,15,3
13562,8/7/17,Shabwa,Asilan,Al-Ma'ayqeeb,Pro-Houthi forces,Military_Security_Target,Forces,15,2
13563,8/7/17,Taiz,Maqbanah,Al-Barah,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),21,2
13564,8/7/17,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,24,
13565,8/7/17,Taiz,Mawza,Al-Hamili,Pro-Houthi forces,Military_Security_Target,Forces,24,
13566,8/7/17,Taiz,Al-Silw,-,Pro-Houthi sites,Military_Security_Target,Military Site,24,3
13567,9/7/17,Sanaa,Nihm,-,Unknown,Unknown,Unknown,3,1
13568,9/7/17,Sanaa,Nihm,-,Unknown,Unknown,Unknown,23,1
13569,9/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,19,2
13570,9/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,19,1
13571,9/7/17,Jawf,Al-Maton,Al-Maton valley,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),3,2
13572,9/7/17,Jawf,Al-Ghayl,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,4
13573,9/7/17,Marib,Sirwah,"Al-Mukhaddarah, Al-Rabi'ah",Unknown,Unknown,Unknown,unkn,3
13574,9/7/17,Saada,Baqim,-,Civilian's house,Civilian,Residential Area,20,2
13575,9/7/17,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Unknown,Unknown,Unknown,20,1
13576,10/7/17,Sanaa,Sanhan,Raymah Humaid,Security HQ,Military_Security_Target,Military Site,17,3
13577,10/7/17,Jawf,Al-Humaydat,-,Unknown,Unknown,Unknown,22,2
13578,10/7/17,Jawf,Al-Maton,Ham,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,1
13579,10/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,24,2
13580,10/7/17,Marib,Sirwah,"Al-Rabi'ah, Al-Mukhaddarah, Al-Mahjazah",Unknown,Unknown,Unknown,unkn,6
13581,10/7/17,Saada,Kitaf Wa Al-Boqe'e,"Al-Boqe'e, Om Al-Ryah",Unknown,Unknown,Unknown,unkn,2
13582,11/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3
13583,11/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,3
13584,11/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,2,2
13585,11/7/17,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,unkn,2
13586,11/7/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,21,2
13587,11/7/17,Marib,Sirwah,-,Unknown,Unknown,Unknown,24,2
13588,12/7/17,Sanaa,Nihm,-,Unknown,Unknown,Unknown,21,1
13589,12/7/17,Hajja,Mustaba,Al-Dawar,Unknown,Unknown,Unknown,8,1
13590,12/7/17,Hajja,Harad,Faj Harad,Unknown,Unknown,Unknown,unkn,2
13591,12/7/17,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,10
13592,12/7/17,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,10
13593,12/7/17,Lahj,Al-Madaribah Wa Al-Arah,Kahboub,Unknown,Unknown,Unknown,16,1
13594,12/7/17,Marib,Sirwah,-,Civilian's house,Civilian,Residential Area,1,2
13595,12/7/17,Marib,Sirwah,Al-Dhaiq valley,A military vehicle,Military_Security_Target,Moving Target (weapons/fighters),unkn,1
13596,12/7/17,Marib,Sirwah,Dhwar valley,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,1
13597,12/7/17,Saada,Kitaf Wa Al-Boqe'e,Al-Abo Jabarah valley,Civilian's car,Civilian,Vehicle/Bus,17,1
13598,12/7/17,Saada,Al-Dhaher,Al-Malaheet,Unknown,Unknown,Unknown,17,2
13599,13/07/2017,Jawf,Al-Maton,Al-Rabtah mountain,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),23,2
13600,13/07/2017,Jawf,Al-Maton,South of the Al-Rabtah mountain,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),24,2
13601,13/07/2017,Saada,Shada'a,-,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2
13602,13/07/2017,Saada,Al-Dhaher,Al-Malaheet,Unknown,Unknown,Unknown,unkn,
13603,13/07/2017,Saada,Kitaf Wa Al-Boqe'e,-,Farms,Economic_infrastructure,Farms,unkn,7
13604,13/07/2017,Saada,Kitaf Wa Al-Boqe'e,-,Civilians' houses,Civilian,Residential Area,unkn,6
13605,13/07/2017,Taiz,Maqbanah,Al-Barah,Pro-Houthi sites,Military_Security_Target,Military Site,12,3
13606,13/07/2017,Taiz,Mawza,Al-Hamili,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-
13607,13/07/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,2
13608,13/07/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,14,1
13609,14/07/2017,Sanaa,Nihm,-,Farms,Economic_infrastructure,Farms,15,2
13610,14/07/2017,Sanaa,Nihm,Al-Madfon,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,-
13611,14/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,18,2
13612,14/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,18,1
13613,14/07/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,2,2
13614,14/07/2017,Jawf,Al-Maslub,Al-Qaradah valley,Pro-Houthi forces,Military_Security_Target,Forces,2,1
13615,14/07/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,unkn,3
13616,14/07/2017,Jawf,Al-Maslub,-,Unknown,Unknown,Unknown,unkn,2
13617,14/07/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,20,2
13618,15/07/2017,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,9,2
13619,15/07/2017,Sanaa,Nihm,-,Farms,Economic_infrastructure,Farms,16,1
13620,15/07/2017,Sanaa,Nihm,-,Unknown,Unknown,Unknown,22,1
13621,15/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,3
13622,15/07/2017,Hajja,Midi,-,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,3
13623,15/07/2017,Jawf,Al-Maton,-,Residential area,Civilian,Residential Area,16,3
13624,15/07/2017,Jawf,Al-Maslub,-,Farm,Economic_infrastructure,Farms,18,2
13625,15/07/2017,Taiz,Maqbanah,Al-Barah,Farms,Economic_infrastructure,Farms,14,3
13626,15/07/2017,Taiz,Mawza,Al-Hamili,Pro-Houthi sites,Military_Security_Target,Military Site,22,4
13627,15/07/2017,Taiz,Al-Mukha,Al-Rways,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,2
13628,16/07/2017,Hudaydah,Bajil,-,Stones crusher,Economic_infrastructure,Private Business,7,3
13629,16/07/2017,Hudaydah,Kamaran,Kamaran Island,Under Construction Civil City,Civilian,Residential Area,17,5
13630,16/07/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,17,2
13631,16/07/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e desert,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13632,16/07/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e desert,Unknown,Unknown,Unknown,16,7
13633,16/07/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,18,4
13634,16/07/2017,Saada,Shada'a,-,Unknown,Unknown,Unknown,18,1
13635,16/07/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,20,5
13636,17/07/2017,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,8,6
13637,17/07/2017,Sanaa,Hamdan,Dhila'a,Stones crusher,Economic_infrastructure,Private Business,9,2
13638,17/07/2017,Sanaa,Nihm,-,Pro-Houthi forces,Military_Security_Target,Forces,15,2
13639,17/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2
13640,17/07/2017,Hudaydah,Al-Khawkhah,-,Al-Khawkhah Port,Infrastructure,Transport,23,1
13641,17/07/2017,Hudaydah,Al-Khawkhah,Al-Kadah,Unknown,Unknown,Unknown,24,2
13642,17/07/2017,Jawf,Al-Maton,Hamtan,Unknown,Unknown,Unknown,23,1
13643,17/07/2017,Marib,Sirwah,Al-Ramdhah,Tractor,Economic_infrastructure,Private Business,11,2
13644,17/07/2017,Marib,Sirwah,Al-Mahjazah,Unknown,Unknown,Unknown,24,1
13645,17/07/2017,Saada,Sihar,Al-Mahadhir,Unknown,Unknown,Unknown,unkn,1
13646,17/07/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,1
13647,17/07/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,10+
13648,17/07/2017,Taiz,Al-Mukha,Near Khalid Bin Al-Waleed military camp,Pro-Houthi forces,Military_Security_Target,Forces,unkn,10+
13649,17/07/2017,Taiz,Mawza,Sabihah,Sabihah farms,Economic_infrastructure,Farms,unkn,10+
13650,18/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,3
13651,18/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,2
13652,18/07/2017,Jawf,Al-Maton,Ham mountain,Pro-Houthi forces,Military_Security_Target,Forces,2,1
13653,18/07/2017,Jawf,Al-Maton,Ham mountain,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,1
13654,18/07/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,16,3
13655,18/07/2017,Saada,Shada'a,-,Unknown,Unknown,Unknown,20,3
13656,18/07/2017,Saada,Razih,-,Unknown,Unknown,Unknown,21,-
13657,18/07/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,21,-
13658,18/07/2017,Taiz,Mawza,Al-Hamili,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2
13659,18/07/2017,Taiz,Mawza,Al-Hamili,IDPs camp,Civilian,IDPs Camp,15,3
13660,19/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,2
13661,19/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,2
13662,19/07/2017,Jawf,Al-Maton,East of the district,Unknown,Unknown,Unknown,24,1
13663,19/07/2017,Marib,Medghal Al-Jeda'an,Salib mountain,Anti-Houthi groups,Military_Security_Target,Forces,22,1
13664,19/07/2017,Saada,Al-Safra'a,-,Unknown,Unknown,Unknown,unkn,2
13665,19/07/2017,Saada,Kitaf Wa Al-Boqe'e,-,Unknown,Unknown,Unknown,16,2
13666,19/07/2017,Saada,Sa'ada,"The city, Outskirt of the city",Unknown,Unknown,Unknown,22,2
13667,20/07/2017,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13668,20/07/2017,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13669,20/07/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,22,2
13670,20/07/2017,Saada,Sa'ada,The City,Unknown,Unknown,Unknown,3,2
13671,20/07/2017,Shabwa,Asilan,Jandalah mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2
13672,20/07/2017,Taiz,Mawza,Al-Hamili,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,-
13673,20/07/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,22,15+
13674,21/07/2017,Hajja,Mustaba,-,Unknown,Unknown,Unknown,4,1
13675,21/07/2017,Hajja,Midi,"East of the district, Kadf Maqal",Pro-Houthi forces,Military_Security_Target,Forces,unkn,2
13676,21/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,7
13677,21/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,6
13678,21/07/2017,Hudaydah,Al-Khawkhah,Al-Khawkhah coast,Fishers' boat,Civilian,Boat,20,1
13679,21/07/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,unkn,1
13680,21/07/2017,Saada,Al-Dhaher,-,Civilians' houses,Civilian,Residential Area,unkn,3
13681,21/07/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,5
13682,21/07/2017,Taiz,Mawza,Al-Hamili,Pro-Houthi reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,4
13683,21/07/2017,Taiz,Sabir Al-Mawadim,Al-Saliheen hill,Pro-Houthi sites,Military_Security_Target,Military Site,unkn,2
13684,22/07/2017,Sanaa,Nihm,Al-Hanashat,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1+
13685,22/07/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,8
13686,22/07/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,8
13687,22/07/2017,Hajja,Midi,East and West of the district,Pro-Houthi forces,Military_Security_Target,Forces,unkn,-
13688,22/07/2017,Hudaydah,Al-Durayhimi,-,Al-Hudaydah airport,Infrastructure,Transport,20,4
13689,22/07/2017,Hudaydah,,Kilo 16 ,Unknown,Unknown,Unknown,unkn,1
13690,22/07/2017,Hudaydah,Kamaran,Kamaran Island,Unknown,Unknown,Unknown,22,1
13691,22/07/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Pro-Houthi forces,Military_Security_Target,Forces,21,4
